payment_id,user_id,amount,currency,payment_ts,payment_method
208749ff-7255-48ba-abf3-7f5069102c45,user_025976,19.99,USD,2026-04-19T14:09:00,google_pay
e8d63450-f36e-4f58-9ba0-aa1d617393c4,user_008149,9.99,USD,2026-02-05T10:40:00,apple_pay
13a5c51c-a17c-445b-9d8b-b33e2cf7b77b,user_029616,4.99,USD,2026-04-30T18:44:00,google_pay
b3ee4d31-c46a-480e-a9dc-1360c514d03a,user_045069,4.99,USD,2026-03-20T05:45:00,google_pay
f7e3dea4-1f55-4529-8b9d-1d87ad079823,user_006603,29.99,USD,2026-05-30T10:49:00,google_pay
e1e036b3-6f2a-452c-ad01-b5877fc7c59d,user_021339,19.99,USD,2026-03-13T00:03:00,card
117d8768-0932-4c03-93a6-c3291612fadc,user_040650,9.99,USD,2026-04-19T17:25:00,card
a187e89a-ee20-4e84-9f7d-d2dece5d9272,user_041010,19.99,USD,2026-03-08T02:12:00,apple_pay
607955a8-5f7d-4675-8e3e-766c2afc2d3e,user_003329,9.99,USD,2026-03-09T17:45:00,apple_pay
f7a98c57-5886-466f-805a-47c7b321f7c0,user_009992,4.99,USD,2026-02-13T18:02:00,card
3d22b9d9-a932-466a-a25f-40faa45e86f1,user_026465,29.99,USD,2026-03-24T10:49:00,card
f2c0a68c-8692-4d1e-92d6-1a26a419c300,user_044707,9.99,USD,2026-05-27T11:40:00,card
dfd2fad0-c069-4474-92b7-3aaeb4377725,user_029892,29.99,USD,2026-03-03T13:22:00,google_pay
f5e81a0e-aa1a-4337-b381-44a9a38f02ab,user_029892,29.99,USD,2026-03-26T19:25:00,card
69e604fc-7f54-41b3-b792-339dd7db1cfe,user_007740,29.99,USD,2026-04-26T08:59:00,apple_pay
05634f66-bb4e-439e-9d26-505d64cce6b5,user_020071,19.99,USD,2026-05-14T06:59:00,apple_pay
f3669a84-cd95-46b8-9df6-a37442edf6a6,user_014016,19.99,USD,2026-02-25T19:09:00,card
4ffb75af-4fae-4531-9e0d-7129dbf8977f,user_014016,19.99,USD,2026-04-29T02:56:00,apple_pay
eb2a0f12-3c31-47eb-bf12-4129e87c74f8,user_002551,4.99,USD,2026-02-14T18:15:00,apple_pay
b46c4d2a-3781-45bd-a3e4-35179dada503,user_002551,19.99,USD,2026-01-23T04:33:00,apple_pay
55bf7afc-f848-4168-9d20-b402a4fa2577,user_002551,19.99,USD,2026-02-25T12:36:00,card
bbee4e5b-e81f-4f3c-9640-9c6ebbaa0a4e,user_008524,19.99,USD,2026-03-05T03:54:00,apple_pay
68868902-a964-4ec7-a936-e5f80607395a,user_038157,9.99,USD,2026-02-03T05:28:00,card
afd13b94-b140-4a53-bb64-da9094081385,user_046966,19.99,USD,2026-02-22T08:10:00,google_pay
0de3abce-a9a3-4545-b9b9-b12574a6502a,user_020782,4.99,USD,2026-05-08T20:33:00,apple_pay
ac4490dc-8b6e-465b-b8c5-d21203cde575,user_013538,29.99,USD,2026-04-25T23:02:00,apple_pay
44224db5-adfb-47cd-b340-5118e0b7ae8d,user_030907,4.99,USD,2026-04-15T03:55:00,google_pay
44b3f7d9-3736-486a-8250-41aabf45cc0f,user_011862,4.99,USD,2026-03-04T16:51:00,google_pay
9d2fbaf4-9e6a-4920-a72f-839b28620d22,user_039285,4.99,USD,2026-03-08T09:42:00,card
949d0b1a-8975-40d9-b26c-57f6e937f8fb,user_033765,19.99,USD,2026-02-09T16:51:00,google_pay
c71fcc24-6981-452a-82b8-f115c491cb4d,user_013678,4.99,USD,2026-02-10T16:45:00,google_pay
52f8f202-a3c6-4e3d-878f-ce9eb657276a,user_025895,4.99,USD,2026-03-21T18:22:00,apple_pay
3436bfd4-14e0-48c7-bbfd-e8b95bbef4c7,user_004227,19.99,USD,2026-04-07T16:16:00,card
433bc771-9f5d-4c5e-b2a2-80d045ba254c,user_017886,9.99,USD,2026-05-23T17:17:00,apple_pay
7756e517-19d1-4c8e-a3a2-b58c34caac65,user_047052,4.99,USD,2026-04-04T20:24:00,card
b7fcd2d5-c361-4bde-88b0-81fbd1abb39f,user_011615,4.99,USD,2026-02-27T05:04:00,card
7387bd10-cd25-441b-96af-dee7be99f288,user_024947,9.99,USD,2026-05-04T07:24:00,google_pay
d1e1bf37-72d7-4edd-abea-2b0af1df4368,user_015513,9.99,USD,2026-02-19T15:57:00,apple_pay
44454721-f1b3-43a9-96f6-e500f6b7c3af,user_031842,4.99,USD,2026-04-26T06:54:00,card
2ef080f9-7676-4776-8e83-5dfbcad770ea,user_025978,9.99,USD,2026-04-29T19:07:00,card
a06b682b-35e2-4f57-b365-cf1520f4697c,user_011364,19.99,USD,2026-04-19T01:43:00,apple_pay
d6903b78-9e73-4d79-928b-8727ce6a560c,user_019618,19.99,USD,2026-01-15T20:38:00,google_pay
d0581855-60b0-4182-95e7-edc905e20a6a,user_003139,9.99,USD,2026-03-28T10:29:00,google_pay
0f69524a-daa7-4330-a1e1-d2f4c5d7e6e8,user_035663,9.99,USD,2026-01-29T10:32:00,google_pay
ab9f3f12-715e-45ba-a04c-47b69d33bb4d,user_032341,9.99,USD,2026-03-17T12:56:00,google_pay
858a900a-cde5-43d4-95f9-d4d7068b8982,user_000868,4.99,USD,2026-05-10T04:24:00,google_pay
4290fd26-7249-4e5e-8fb2-535d531b5955,user_000868,4.99,USD,2026-01-22T05:08:00,apple_pay
9c150843-4f45-47ce-9347-a21f9bca757f,user_000868,9.99,USD,2026-04-09T15:13:00,apple_pay
e5e19e2a-d6ed-4a34-a3f6-3c4d822da5da,user_047827,19.99,USD,2026-01-15T22:30:00,card
9e0adf5f-8e12-4426-8336-90ab7fad63f8,user_047827,29.99,USD,2026-03-14T16:44:00,apple_pay
15639b38-1504-4c81-9d90-a8956da69585,user_003315,29.99,USD,2026-03-18T03:11:00,apple_pay
f7a3ad08-535a-455c-9cdd-b7d94c6d9d5c,user_003725,19.99,USD,2026-02-28T03:47:00,apple_pay
e41c8639-758e-44e8-a0e1-bce57aab1871,user_037929,29.99,USD,2026-04-02T10:49:00,google_pay
b897981e-f008-4776-aafd-4f7416a1ff0d,user_049945,4.99,USD,2026-04-19T22:03:00,card
d8208514-f31f-4607-a35c-0c1fdd6b8e70,user_022639,29.99,USD,2026-03-14T04:39:00,apple_pay
229b1246-27ac-4214-a44a-1ddd42ecaa60,user_045283,19.99,USD,2026-02-24T06:14:00,google_pay
d51ef2e5-9467-46ce-94c3-786f0be0a463,user_046305,19.99,USD,2026-02-12T21:26:00,card
b65cade3-5320-4eb0-9768-643cac415877,user_046305,9.99,USD,2026-02-02T01:17:00,card
ab1f880c-3031-4485-b4df-25ec31536731,user_021904,19.99,USD,2026-04-24T09:13:00,card
7579522c-7677-4a34-8d1b-740f5079d2ef,user_049092,29.99,USD,2026-04-02T08:11:00,card
cba91c90-3c6e-4440-b750-4b8f992d55b4,user_013636,29.99,USD,2026-02-17T05:28:00,apple_pay
61592c5f-f253-44a4-b515-405146d383f4,user_004586,9.99,USD,2026-04-25T09:20:00,card
34f616e2-8bb1-4a05-9208-426475c71aef,user_049272,19.99,USD,2026-03-06T02:44:00,google_pay
6e610c11-be9d-4938-b9ef-fa5f23ac63f9,user_022855,9.99,USD,2026-02-26T19:14:00,apple_pay
b0bbe537-56cb-4911-8469-2ec94cbb24f9,user_044521,29.99,USD,2026-04-27T10:12:00,card
ef0314ab-248e-47f5-8bce-33c1fb5e3305,user_036647,4.99,USD,2026-04-29T10:30:00,card
9cd4bfcc-2a26-4de1-8bc5-335c94d6ab1d,user_007094,29.99,USD,2026-05-09T04:57:00,google_pay
fb066673-4f04-4220-823b-91d2a742559e,user_048683,4.99,USD,2026-04-16T04:12:00,google_pay
5af885b7-bf2d-456c-a3b0-ffac80ab87ed,user_031059,9.99,USD,2026-02-04T04:08:00,apple_pay
eb910653-9133-4132-bae4-d245a12fc992,user_018714,9.99,USD,2026-04-29T16:33:00,google_pay
be2d6565-acf9-46f5-84fd-635c06dc9615,user_018714,19.99,USD,2026-02-04T13:16:00,apple_pay
a0faf197-4f8a-42c3-9fbe-f14541f94a72,user_028915,4.99,USD,2026-04-18T08:56:00,google_pay
03c8bdb9-cc54-4a45-9977-31e82291bc7e,user_045533,4.99,USD,2026-03-24T16:14:00,card
b177c6b8-af51-416b-a5af-3b8795c34965,user_048630,19.99,USD,2026-02-24T19:00:00,card
e7843af9-8b91-4aa7-860f-aaf52b1abe7b,user_015111,9.99,USD,2026-05-18T13:14:00,card
21512e39-4b6b-4918-8ede-7b8a017358f3,user_036218,19.99,USD,2026-02-10T20:42:00,card
681f086c-8b04-4b59-a71b-f53b6ff6b6bc,user_011039,4.99,USD,2026-05-02T21:26:00,card
09570c1f-387e-40ae-bdea-599fd2e0af37,user_030885,9.99,USD,2026-04-12T05:48:00,google_pay
873125c6-3dbe-4080-92b9-2d294b349067,user_045020,19.99,USD,2026-01-15T02:10:00,card
c44b480f-cce9-49ff-a843-8b42003bb22a,user_015919,4.99,USD,2026-04-16T20:57:00,apple_pay
78003df3-f642-48c0-83be-1e44bc5d4b28,user_033375,29.99,USD,2026-04-26T17:29:00,google_pay
44495635-5cbb-475c-8d90-70474607e927,user_036828,19.99,USD,2026-05-04T01:18:00,apple_pay
37d0912d-d459-4782-af8f-aaad30bf7c5d,user_020968,19.99,USD,2026-04-30T23:36:00,google_pay
5b0bb0c2-3fc4-4c9f-a374-879675d3908b,user_016938,29.99,USD,2026-03-04T22:54:00,apple_pay
62b50b55-d151-41ab-9e08-fea7e0ac4973,user_048884,19.99,USD,2026-04-21T09:52:00,card
90dddeed-d057-494c-91ec-eb18eed62bce,user_008110,9.99,USD,2026-05-25T01:57:00,card
f388df9d-1713-4025-b3a1-da7d25056dcd,user_011480,9.99,USD,2026-04-26T13:43:00,apple_pay
8b1e2468-6a2a-4bad-ba70-6eff7163c431,user_028767,4.99,USD,2026-03-16T17:14:00,google_pay
dc3647b1-9002-4c1d-ab6a-8ddb97ea8fcd,user_004790,29.99,USD,2026-04-08T15:25:00,apple_pay
e8ea64cd-be3f-4052-9017-63c0315d4f61,user_016666,19.99,USD,2026-02-13T10:05:00,google_pay
a2641303-6dd4-47ea-92fa-851ac561b7ae,user_026721,9.99,USD,2026-04-24T17:31:00,apple_pay
c0d77bd7-986e-4153-9c04-780d2accdce3,user_016458,4.99,USD,2026-02-19T07:40:00,card
891e51f4-5fbb-4d4f-bbd2-4b9917af2cfa,user_041936,29.99,USD,2026-01-15T20:12:00,apple_pay
c628d348-e70e-4998-94bf-f18fb832f7bb,user_006967,4.99,USD,2026-03-12T07:27:00,google_pay
ea4b026f-3eeb-4f53-8eb3-284e705ec4db,user_034594,19.99,USD,2026-03-12T06:13:00,apple_pay
8e2eb900-4585-447f-aa12-af8a3c60d713,user_005096,19.99,USD,2026-02-20T10:01:00,card
a596feb7-aebb-44d0-88d0-297321997932,user_012573,19.99,USD,2026-03-03T05:26:00,google_pay
755b2ef5-4e15-4c81-b4f2-aa3a4026084e,user_003547,4.99,USD,2026-03-12T05:40:00,apple_pay
533a4005-4dfa-4f9a-bb54-380d276252f4,user_028641,4.99,USD,2026-01-16T12:25:00,google_pay
1b17e03f-5180-408b-ba64-22be92dbb3aa,user_029537,9.99,USD,2026-04-29T14:03:00,google_pay
4961be07-631d-47c3-821d-da18ea978c48,user_032853,29.99,USD,2026-03-14T12:31:00,apple_pay
ac07a176-98cb-4f88-aeeb-5dd732334e9c,user_010634,9.99,USD,2026-04-10T09:15:00,apple_pay
74e509ee-90ba-4b99-b231-7bd8c3abfe86,user_003686,4.99,USD,2026-05-23T18:16:00,apple_pay
12da4264-0662-4121-a46e-3ac2d649ef05,user_020474,9.99,USD,2026-02-08T17:32:00,card
281b318b-c12a-4b0b-8169-672d473172eb,user_015669,19.99,USD,2026-01-21T05:17:00,apple_pay
bd03157d-aed5-4275-8452-763df639c14f,user_026045,29.99,USD,2026-04-15T17:09:00,card
091835bb-61fd-4438-bc36-678191aa76a2,user_013395,4.99,USD,2026-01-05T03:57:00,google_pay
ce825586-cace-43a8-b5a2-1563fe88e357,user_016883,9.99,USD,2026-05-04T06:42:00,google_pay
93403773-7bba-4376-9079-b751d7999916,user_044640,19.99,USD,2026-03-14T09:04:00,apple_pay
a1168338-5620-4f0b-95b3-32dd5cef0bca,user_044640,19.99,USD,2026-01-19T09:22:00,apple_pay
0f4ae6ff-f56c-41ec-88d8-5b01f66d5e9d,user_037396,19.99,USD,2026-03-22T19:26:00,card
bf1112e2-2c2d-4e05-bbd1-53add3bc3a57,user_026325,19.99,USD,2026-03-15T18:44:00,google_pay
ee34e464-177d-4110-90e6-b725ed1f6f48,user_025466,9.99,USD,2026-05-06T01:24:00,card
978c3973-662c-4613-9571-44ad45b5e9d2,user_017869,29.99,USD,2026-02-18T15:46:00,apple_pay
8129519e-2fea-40de-afa6-049cb7bed33f,user_013899,4.99,USD,2026-01-31T02:49:00,card
8ee42394-6b48-4866-b082-e09f9cd6da9b,user_043631,19.99,USD,2026-02-23T03:59:00,card
a71aeb34-4f02-41ae-9297-b95047e5fe2d,user_048161,19.99,USD,2026-02-18T09:51:00,apple_pay
b6404278-afcd-45fe-998b-98402128bf1a,user_006823,4.99,USD,2026-01-18T18:29:00,apple_pay
b87f13b2-ee0d-49b1-a43a-dbc1ec881355,user_001608,19.99,USD,2026-03-28T12:15:00,google_pay
30289c9d-f1a5-42d4-9d8a-d999e9fc7ff7,user_000498,9.99,USD,2026-05-13T18:23:00,google_pay
2cc4f321-9946-4a4e-a659-64754e39fbf3,user_042078,9.99,USD,2026-02-16T23:00:00,card
f0618e3d-b5af-4936-94f9-305d35144b79,user_036052,9.99,USD,2026-04-11T10:22:00,card
d3fa017a-d782-4197-bf4a-17bd05ffbe1c,user_004180,29.99,USD,2026-02-21T17:57:00,apple_pay
d955b9ed-a751-4538-bc5a-70d9199d7191,user_000909,19.99,USD,2026-02-28T06:09:00,apple_pay
12d5ebdc-b96b-4d4d-917b-281365334ba0,user_036726,19.99,USD,2026-02-07T20:09:00,google_pay
8953a635-f6aa-46a6-85fe-b68cf22b3cdf,user_032018,4.99,USD,2026-02-09T04:13:00,google_pay
0c9c2530-bc2d-48f6-acdf-988b3408abe8,user_040319,4.99,USD,2026-03-06T14:03:00,google_pay
4e24f044-4311-444f-ad94-8c98081b80a5,user_001653,19.99,USD,2026-03-19T13:11:00,card
4dba8522-611b-4c84-96f9-4a0dcb778be7,user_016998,9.99,USD,2026-01-20T11:11:00,apple_pay
45e0ceb8-336b-4fed-a2bd-ba66f42d6d1b,user_023403,4.99,USD,2026-02-08T09:27:00,google_pay
5954fc7c-3870-4d5f-8d1c-255c69c4deb0,user_010511,4.99,USD,2026-04-08T14:53:00,apple_pay
899616df-3ada-4744-82d0-44b8305dc006,user_027975,19.99,USD,2026-03-21T04:50:00,apple_pay
83c11bc2-5e07-4f75-bcee-7c8c177137d8,user_036367,9.99,USD,2026-02-02T16:48:00,card
e8bfcf32-8e99-424c-9dc8-bf57b3240fb3,user_034034,29.99,USD,2026-04-18T12:35:00,card
4e3783d2-9c75-428f-82c8-7c886145eb4d,user_030777,9.99,USD,2026-03-01T11:47:00,apple_pay
4b8c3475-33ee-44b8-8ebe-d05f307e70b1,user_016959,19.99,USD,2026-03-04T13:14:00,card
8fb55d0b-c605-4778-8716-2e2dcaf348f0,user_034526,4.99,USD,2026-03-06T09:57:00,card
7aed4a86-fb7b-4b9f-8799-621511d273f9,user_019690,29.99,USD,2026-02-16T03:01:00,apple_pay
1b5b9720-1967-458b-a037-4d3166ede25e,user_039081,29.99,USD,2026-03-05T01:55:00,card
d39b0da0-d15d-4e5e-8ca6-ae92a94b50db,user_012420,29.99,USD,2026-01-24T01:59:00,card
18178659-de91-47e6-aed5-658c71f2b47c,user_042338,4.99,USD,2026-02-10T01:51:00,card
e1dc1c51-2309-4514-919e-b667fa145a5d,user_018233,19.99,USD,2026-05-25T20:59:00,google_pay
62848c5b-96f3-4d33-894e-d28b0887b3e5,user_001360,19.99,USD,2026-01-14T18:01:00,google_pay
d5a3c354-ecf7-48f6-91a9-f69554591847,user_006964,9.99,USD,2026-03-26T19:49:00,apple_pay
214cc61d-7c84-4698-b39c-4fc011594fd4,user_035775,19.99,USD,2026-04-13T08:13:00,google_pay
5e1dc41d-9373-4ef0-8e18-61868e829e10,user_020733,9.99,USD,2026-05-22T22:12:00,apple_pay
b65cfc03-4fc1-4028-a66d-c1c47f3ec2e5,user_017811,29.99,USD,2026-03-15T03:19:00,apple_pay
102db658-dc3f-4552-a580-f6ce8e0b591f,user_010056,29.99,USD,2026-02-27T12:05:00,apple_pay
99019d3f-dba8-4312-bb28-500aca0d00ca,user_012398,19.99,USD,2026-04-21T11:19:00,card
2be824e4-54e4-4995-9e60-f270f5787814,user_039466,4.99,USD,2026-02-22T04:55:00,google_pay
831e77b5-98f2-4b00-8d12-d5971cb55239,user_030032,9.99,USD,2026-03-15T22:51:00,google_pay
cd3e8b61-7338-49cf-a82e-9a088a4318cb,user_000520,4.99,USD,2026-04-29T09:53:00,apple_pay
36fc94ff-406c-43d2-ade9-2c08a022cb71,user_004358,4.99,USD,2026-03-03T04:56:00,google_pay
1c716c87-21c5-48da-8e19-9be30d721532,user_024486,4.99,USD,2026-04-22T11:25:00,apple_pay
3972b66e-b946-4568-8369-d282d5fb3a24,user_027702,9.99,USD,2026-01-24T03:51:00,card
9b3b7a4b-2470-48a4-821a-f432c8fe1f55,user_026556,4.99,USD,2026-03-13T17:41:00,apple_pay
f3d0c842-43ee-405d-bd25-5509e184392a,user_006274,9.99,USD,2026-04-23T16:01:00,apple_pay
f07ae63b-57f0-40d0-b722-ea43e6ae4253,user_040644,4.99,USD,2026-05-10T02:08:00,card
31575624-a07e-4475-b018-ce120976bda5,user_008170,29.99,USD,2026-01-11T16:15:00,google_pay
614bf44f-b046-4cd2-aff1-ad415ca6094e,user_038446,9.99,USD,2026-04-08T08:18:00,google_pay
98affd7b-5ce9-4fdd-9587-d4ef301a96b6,user_032891,19.99,USD,2026-01-11T03:31:00,card
6e3b5b0a-7402-42eb-9f2a-a6a599914f40,user_032891,4.99,USD,2026-03-26T12:50:00,apple_pay
236d48ca-caa4-48e9-95e0-a9e27227f8dc,user_009980,9.99,USD,2026-01-12T01:02:00,google_pay
bf1bc318-f0fd-4293-bc68-73e3886bdaac,user_044897,29.99,USD,2026-03-08T09:37:00,google_pay
96deb2c5-0cb3-4fef-a036-0ce59164f20b,user_003881,29.99,USD,2026-02-06T07:58:00,google_pay
b6d30319-a1fd-4dbc-b58b-a98afd59ced9,user_001549,19.99,USD,2026-02-27T08:10:00,apple_pay
fe9121f4-3ad2-4480-8c38-bcd4adf16df2,user_046640,19.99,USD,2026-02-08T04:04:00,card
ca231fe2-fe3b-4643-9e9d-941661277fc9,user_011992,4.99,USD,2026-01-18T23:37:00,apple_pay
cacba09c-175c-4793-b046-19d3ad015c72,user_025344,19.99,USD,2026-01-24T10:25:00,card
d99cc898-f9b4-43ca-951e-e67013a5cefc,user_025344,19.99,USD,2026-02-19T10:58:00,apple_pay
63e17e74-3416-45a2-aa3e-dad83b795791,user_022357,19.99,USD,2026-03-16T12:05:00,google_pay
0116a2f4-3899-4238-b7aa-6ecd11c0bd2b,user_001270,4.99,USD,2026-05-02T07:35:00,card
318595ad-fd1b-47fa-abd9-0e8cfb8dd967,user_029698,19.99,USD,2026-02-01T06:28:00,google_pay
ed4e0c59-6548-4772-90f5-d0fa6887cb2b,user_047681,29.99,USD,2026-03-16T14:29:00,google_pay
b5b542bb-8f59-4a23-a8df-c19748b70106,user_024278,29.99,USD,2026-02-03T02:17:00,apple_pay
36ebc22b-c1e9-4c11-a71e-2e31078da399,user_007952,4.99,USD,2026-02-13T09:46:00,google_pay
e6c5c6ff-1c3c-4710-a5b3-a54655a6c9eb,user_005651,19.99,USD,2026-02-02T18:20:00,apple_pay
011d846f-1358-46ad-b98e-401518db44ba,user_026027,29.99,USD,2026-01-18T06:13:00,card
159e8864-ae74-4c57-b53b-3c0a8f230c06,user_008532,9.99,USD,2026-01-25T05:07:00,google_pay
bad399c3-3dbc-4777-a66b-5c96eae55ed6,user_014415,29.99,USD,2026-04-29T20:28:00,card
1ab5b704-b530-4ec1-85ff-97d619c2aea3,user_042905,9.99,USD,2026-02-11T14:25:00,card
d3523a55-6818-4ec1-996e-54235f5087b1,user_013991,9.99,USD,2026-03-07T22:01:00,google_pay
fde6b588-0cf1-4f9a-9651-14c990565e9b,user_013991,29.99,USD,2026-01-28T06:50:00,apple_pay
646e8d3b-0316-49e8-a474-cc03881f90f8,user_005061,4.99,USD,2026-01-23T08:14:00,apple_pay
0559ceaa-d404-474f-bb2c-4d1c3f54a8a2,user_049824,9.99,USD,2026-04-28T19:21:00,google_pay
461033c0-9538-49b6-ba4c-f075e1155855,user_022338,29.99,USD,2026-04-26T17:08:00,google_pay
90b64a6d-ed9b-4761-b581-eb9111c9b8bd,user_038893,19.99,USD,2026-03-06T14:42:00,apple_pay
d844b568-b2cd-440d-bea9-602b26c2e02e,user_003908,29.99,USD,2026-04-29T14:24:00,google_pay
fb813acb-a520-4317-9494-3bc7a0bd09e1,user_030141,9.99,USD,2026-02-05T02:42:00,google_pay
ed2920c1-7f80-43a4-865b-30a5fb263098,user_025106,4.99,USD,2026-01-28T22:17:00,apple_pay
77f9a307-81d2-438d-baee-4e0a9388b4c9,user_046947,9.99,USD,2026-04-25T11:39:00,card
41c3fd3b-b429-4b83-b4a0-e6d9a80bfcb4,user_038226,9.99,USD,2026-02-07T12:28:00,apple_pay
366889e7-42a8-4298-aebd-e4aaf8dae0e5,user_004132,29.99,USD,2026-04-12T08:56:00,google_pay
5b6a4f94-8a88-487b-b2ac-5da8cd585801,user_010296,19.99,USD,2026-02-16T15:47:00,google_pay
7709a3fa-ce41-466e-bc5e-b041bda557d7,user_010296,19.99,USD,2026-02-14T12:39:00,card
81137056-7b6e-4719-9e70-2845454db61a,user_022616,19.99,USD,2026-01-09T14:19:00,apple_pay
535368a1-c8d8-436f-9af2-4c1d756e6390,user_019174,19.99,USD,2026-02-09T03:07:00,google_pay
9cf0ca13-6968-483c-b2b1-5d251b1f60c8,user_041610,29.99,USD,2026-02-01T03:17:00,card
52086089-bdb9-47e9-9f8f-b1bdfbf1db16,user_030817,19.99,USD,2026-03-30T10:52:00,card
38817ec3-5207-4f31-a83d-b82d925ec788,user_012856,19.99,USD,2026-03-24T20:17:00,apple_pay
dd08ecd5-f972-4ef5-82c1-d828516b30c2,user_009742,29.99,USD,2026-04-13T22:03:00,apple_pay
a3e619d8-4615-4c16-9643-1c699ed747b2,user_025676,4.99,USD,2026-03-19T08:08:00,google_pay
be08fce0-daa1-4791-8936-822ca16818e0,user_030582,29.99,USD,2026-02-07T19:55:00,card
ec449263-c520-47f4-b62c-ec3ca6e08cb6,user_030528,4.99,USD,2026-01-29T22:29:00,apple_pay
1769b905-2d9c-473b-bdf3-54e5f931ce70,user_024298,4.99,USD,2026-02-22T01:31:00,card
4c128669-d9b6-4ef2-b43d-9ef25af4fa30,user_048960,9.99,USD,2026-01-16T21:29:00,google_pay
088699a1-678e-4ec4-88b6-164ad1f40794,user_036305,4.99,USD,2026-04-09T17:21:00,card
f20e67ac-5384-46c9-8ca4-dafee85258ce,user_045497,9.99,USD,2026-03-24T04:14:00,apple_pay
45947b48-68a4-4fd3-9be0-0ea0c25e4f42,user_005434,4.99,USD,2026-04-19T11:47:00,google_pay
e43ce608-539c-470a-b32e-05442b82b658,user_008005,29.99,USD,2026-03-26T08:44:00,apple_pay
f3729e9b-874c-4ea6-9078-14428f692ab8,user_043935,29.99,USD,2026-02-09T10:00:00,card
91c76b7a-627e-48cf-9e89-46a000c675f2,user_023763,29.99,USD,2026-02-23T16:30:00,card
c2e60d81-b258-4cf5-8f83-b8aff832437a,user_007395,29.99,USD,2026-03-04T01:25:00,card
f7e8a1a8-3f07-45b6-8477-0cf05b22b5ba,user_007395,19.99,USD,2026-05-05T09:09:00,google_pay
4e3f9580-afc1-4df8-8502-967ee1d377dd,user_035586,9.99,USD,2026-01-15T11:23:00,apple_pay
b61a4fb6-c602-46c8-9e7b-1c54b4816075,user_009517,9.99,USD,2026-01-31T23:17:00,card
bb1ebdb9-6106-401e-8e5d-7ebec07a3008,user_043643,19.99,USD,2026-04-02T00:18:00,google_pay
ec7e32bc-bfe5-42fa-a32c-2252b7d71203,user_035955,9.99,USD,2026-02-23T05:36:00,apple_pay
cd758748-12b0-4b34-94eb-aa81d0e659ca,user_037149,4.99,USD,2026-02-27T12:27:00,card
636a706a-9b61-452e-bf13-656c8387ae96,user_019257,4.99,USD,2026-03-19T17:05:00,google_pay
de3adc6e-5f0a-4bb7-b516-d4b3110bee55,user_017335,19.99,USD,2026-04-16T05:56:00,google_pay
57ffa443-d990-4808-9065-85d83c6b3a99,user_002049,9.99,USD,2026-02-25T00:41:00,apple_pay
4416574e-a4be-426d-9ade-c4f9d44abb3b,user_042290,29.99,USD,2026-03-30T18:07:00,apple_pay
f81082cd-5502-4729-9eb3-60e7e1203982,user_037442,4.99,USD,2026-01-04T09:18:00,card
e040ddb3-a37b-4d77-a156-6f3d98b48a81,user_005487,29.99,USD,2026-02-11T23:47:00,google_pay
dd6019ce-b98a-4a7b-9bc4-ae53151e3406,user_017507,19.99,USD,2026-04-07T05:46:00,card
542bd80f-a4e3-4cf4-bf96-94d7e9a1aced,user_023945,29.99,USD,2026-02-26T02:12:00,google_pay
de57ab01-79dc-4f41-bc91-2de1168f2fbc,user_045018,29.99,USD,2026-04-04T12:57:00,card
3619f255-a46a-434b-8f4b-4941471ecc55,user_038211,9.99,USD,2026-04-19T00:57:00,apple_pay
86ff954b-c15f-4b78-b5f2-a2fcd38ebb3d,user_004932,19.99,USD,2026-03-26T22:46:00,google_pay
edc7d2e2-d7eb-4687-a96f-3c965249e6b9,user_010966,4.99,USD,2026-02-27T20:15:00,apple_pay
2b9040a3-8f69-4aab-9eb3-afb429201ce0,user_030741,9.99,USD,2026-05-01T13:17:00,apple_pay
