message_id,match_id,sender_id,text,sentiment,message_ts
085504f0-9e6e-45b2-905e-3a514399ea45,167f0b50-28cb-4138-8ff8-43bf39fcf6fd,user_018158,lorem ipsum,positive,2026-04-12T11:32:00
4d6b03d6-c438-48d0-9310-a143f3bf95ea,7f48e9ac-3d34-4c08-8309-e636e58559e4,user_031152,lorem ipsum,neutral,2026-03-29T16:09:00
3f85ef91-f08e-4e38-a82c-24425a371cf1,7f48e9ac-3d34-4c08-8309-e636e58559e4,user_025550,lorem ipsum,positive,2026-03-29T14:36:00
33343377-e406-4d13-8ae0-72bbe0ccb1de,7f48e9ac-3d34-4c08-8309-e636e58559e4,user_031152,lorem ipsum,positive,2026-03-29T15:26:00
f7944f8f-df44-4ac3-ae4d-e46aa035ca06,eb3f801f-aa85-4942-8f50-f8b21311d345,user_033787,lorem ipsum,neutral,2026-04-16T13:57:00
0c2a9c65-7e48-4c3b-a13e-e9ccdd535c58,eb3f801f-aa85-4942-8f50-f8b21311d345,user_033787,lorem ipsum,positive,2026-04-17T03:08:00
0eda4282-d65b-4d30-9d26-773e261fc6e2,eb3f801f-aa85-4942-8f50-f8b21311d345,user_033787,lorem ipsum,positive,2026-04-17T03:08:00
837db09a-8d07-44e8-9768-8ada36299cb3,eb3f801f-aa85-4942-8f50-f8b21311d345,user_033787,lorem ipsum,negative,2026-04-17T00:50:00
536a45f2-cb94-48ba-95ca-0c3306e1b50a,eb3f801f-aa85-4942-8f50-f8b21311d345,user_048671,lorem ipsum,neutral,2026-04-16T20:15:00
e87c5085-b6c4-49ad-9f54-5b9cffd6e692,48cdfc8e-b8dd-4289-9de9-5bfe79c2d432,user_022996,lorem ipsum,positive,2026-01-29T11:14:00
c46c5691-2071-4d48-86a4-1957696e8920,48cdfc8e-b8dd-4289-9de9-5bfe79c2d432,user_022996,lorem ipsum,positive,2026-01-29T14:07:00
5c36a75f-6fb1-4816-831e-919f574fb88b,48cdfc8e-b8dd-4289-9de9-5bfe79c2d432,user_026318,lorem ipsum,neutral,2026-01-29T09:57:00
23fb55d6-563c-41d3-981a-edc5c68ad7f3,4cb126a1-d575-4e6d-8918-15110e7dcc03,user_037248,lorem ipsum,positive,2026-02-13T01:47:00
dec4a13c-e5be-48e1-88e0-eb8d6bba45f0,4cb126a1-d575-4e6d-8918-15110e7dcc03,user_040067,lorem ipsum,positive,2026-02-13T03:31:00
6629d7d5-a61c-448b-8dcc-f38cce04095d,4cb126a1-d575-4e6d-8918-15110e7dcc03,user_037248,lorem ipsum,neutral,2026-02-12T07:42:00
da4a58aa-7a93-4c2e-9956-2d1e60e728ff,22174b46-bd37-46b0-813b-91cae630dfb1,user_047885,lorem ipsum,neutral,2026-03-02T09:25:00
8fec5f06-0ad5-49c3-9bdb-27deb605e06c,22174b46-bd37-46b0-813b-91cae630dfb1,user_048930,lorem ipsum,positive,2026-03-02T10:24:00
c0a973f4-4105-4335-b18b-eb729218fe88,e17958b1-7ea6-43c0-875d-334d0894dd70,user_046446,lorem ipsum,positive,2026-03-08T00:16:00
b55cf19b-97d5-486f-be6d-fb884763d190,e17958b1-7ea6-43c0-875d-334d0894dd70,user_046446,lorem ipsum,neutral,2026-03-08T08:12:00
9f2891b1-39df-4fdd-b7dd-83e0ab260c58,e17958b1-7ea6-43c0-875d-334d0894dd70,user_046446,lorem ipsum,positive,2026-03-08T11:30:00
669da996-cb3b-4bb2-985c-bf7481000d10,e17958b1-7ea6-43c0-875d-334d0894dd70,user_046446,lorem ipsum,positive,2026-03-08T10:27:00
b344cfd1-fcbf-4083-ac0b-530c2739c277,4966fbf6-4ffb-4ba5-be25-0af94cf3acce,user_017115,lorem ipsum,neutral,2026-03-28T17:14:00
7b6d281d-2112-47f0-ba26-43cd058055ba,71885d11-0779-46ae-9b18-19993f9fd73a,user_031858,lorem ipsum,positive,2026-01-10T00:47:00
f96b6661-1cf9-453e-bc12-b13180c0f22c,71885d11-0779-46ae-9b18-19993f9fd73a,user_031858,lorem ipsum,positive,2026-01-09T11:09:00
58b2a0e6-5780-4c2c-829b-07e94689ea81,71885d11-0779-46ae-9b18-19993f9fd73a,user_023139,lorem ipsum,neutral,2026-01-09T19:45:00
65d0ae4e-9b99-4615-aa15-3e76739daa51,78019e06-3dd0-4f6f-8ad1-a7dd70990ace,user_000920,lorem ipsum,positive,2026-02-03T10:09:00
3b0c00c1-4779-4627-b7f2-8de349942bfb,10fcd190-2785-464b-baa6-825a7656f209,user_015527,lorem ipsum,neutral,2026-02-25T05:54:00
95f4f680-071a-4ae5-9256-1786924f833e,10fcd190-2785-464b-baa6-825a7656f209,user_044742,lorem ipsum,neutral,2026-02-25T05:10:00
88945ead-d925-4ec1-bc2f-c5974838495f,82d7b1f5-a387-44bf-bf94-481968b05292,user_048041,lorem ipsum,positive,2026-01-19T19:54:00
004bfd66-f1b6-4064-970b-5da6ce5216ed,82d7b1f5-a387-44bf-bf94-481968b05292,user_048041,lorem ipsum,neutral,2026-01-19T16:09:00
84d0ecd0-021d-44ca-ad79-ddb7725ec610,4bf6e674-3deb-4a82-85e4-080df313a016,user_000905,lorem ipsum,neutral,2026-01-17T06:27:00
2d9a4425-44be-4692-b874-7a8f89888f22,f351e4c5-3dc9-4c3c-b9b2-af173dde1b20,user_015955,lorem ipsum,neutral,2026-01-15T16:19:00
64eb762f-742a-44ac-9033-54120c5ca42a,2465cd23-d457-4e00-913f-cb29893bba3a,user_019811,lorem ipsum,positive,2026-03-06T01:31:00
e86537a4-f074-4755-95fb-220f40d72b73,2465cd23-d457-4e00-913f-cb29893bba3a,user_044497,lorem ipsum,neutral,2026-03-06T02:07:00
8b51556a-9890-4f3f-ad14-0233a9ceb8ed,2465cd23-d457-4e00-913f-cb29893bba3a,user_019811,lorem ipsum,positive,2026-03-06T05:43:00
25007908-923c-42b3-9011-acb5c829586d,a6473dd6-8bdf-4a73-aa93-bfa35dc3ee4a,user_033897,lorem ipsum,positive,2026-03-31T14:31:00
79a05f3f-6b87-4412-b338-980a988b0fae,a6473dd6-8bdf-4a73-aa93-bfa35dc3ee4a,user_000158,lorem ipsum,positive,2026-03-31T15:17:00
8227ea7c-ed4e-47ca-97af-71ed1ba9c0ee,167d6ea4-e1d5-42bc-94a8-724ee6552349,user_000597,lorem ipsum,positive,2026-03-18T11:43:00
058cd868-d097-4fd6-9a3d-87352553afed,c58801de-f652-4d0b-b2d4-fc543ea1172a,user_022082,lorem ipsum,positive,2026-02-22T19:09:00
a1df74fe-20f2-4dcd-ab70-57316e1f7b9a,fdf95ee1-4866-4c48-ba9e-97d4883f4f3f,user_022082,lorem ipsum,positive,2026-02-16T02:22:00
2ecfa834-28ee-4475-975d-a929f2201185,c83028a0-3576-4722-a4c5-3cc7b28cd125,user_015619,lorem ipsum,positive,2026-01-26T17:20:00
01c7510e-99ba-42e8-9452-ece146f83b08,c83028a0-3576-4722-a4c5-3cc7b28cd125,user_015619,lorem ipsum,positive,2026-01-26T19:33:00
cd64c123-465f-43aa-9079-20734b4bca5b,7ebcd5d4-82e9-4e0d-a82b-6eeb9f35b72b,user_012924,lorem ipsum,neutral,2026-02-08T15:53:00
be50727c-c5d0-40be-9f4a-9aae20de9be0,7ebcd5d4-82e9-4e0d-a82b-6eeb9f35b72b,user_001785,lorem ipsum,neutral,2026-02-08T16:23:00
acce89c8-dad4-4386-97a9-895d037ec927,eb348520-74b4-4503-94aa-8d7d4021074b,user_001479,lorem ipsum,neutral,2026-03-01T20:51:00
07bb6591-969c-45ea-b0b2-552c784257e8,1ce6ebb4-3b0f-4754-9ce1-724d84924312,user_007708,lorem ipsum,positive,2026-02-08T02:44:00
a2a50bb9-8588-4a21-8ed3-5a34f756a400,4b47f3f7-1bc7-4b20-8d54-10dce3dee4d0,user_022264,lorem ipsum,positive,2026-04-12T20:47:00
2bf6e285-7e2a-4fe6-a576-bfde2df16960,0eeeab8a-5c58-45ab-ba5d-cd6d1f69b6a8,user_024090,lorem ipsum,positive,2026-01-06T22:59:00
5ec022e3-54ac-4d9b-922b-755b301c0042,295adc8b-effa-4a9b-9a81-97b17648fe2b,user_042919,lorem ipsum,neutral,2026-03-23T07:25:00
c35500c9-eab8-466e-b0e5-da2d3ee6c144,295adc8b-effa-4a9b-9a81-97b17648fe2b,user_042919,lorem ipsum,neutral,2026-03-23T03:16:00
2bb3d240-720a-48d4-bf47-5d83b4ebec49,295adc8b-effa-4a9b-9a81-97b17648fe2b,user_000309,lorem ipsum,positive,2026-03-23T01:23:00
68c02511-ecb4-42a7-83b1-f82c9b737f29,295adc8b-effa-4a9b-9a81-97b17648fe2b,user_000309,lorem ipsum,positive,2026-03-23T02:56:00
3594dda1-091e-42a7-bd8b-63b238494630,3e53afff-ec67-4a8f-8a7a-0dd226d0ce69,user_027984,lorem ipsum,negative,2026-04-27T16:56:00
98679ad7-a376-4bae-a45f-1c7569442865,3e53afff-ec67-4a8f-8a7a-0dd226d0ce69,user_000472,lorem ipsum,positive,2026-04-27T01:46:00
67608919-7db7-4d19-98d7-fa071ae18c05,5d8eabe7-88d3-45a8-9209-a78d8b253589,user_021530,lorem ipsum,positive,2026-01-31T21:06:00
46edaa73-fc62-43b7-8208-b597fc9a69f9,5d8eabe7-88d3-45a8-9209-a78d8b253589,user_021530,lorem ipsum,positive,2026-01-31T20:44:00
9e0553d9-60eb-4db1-9690-d60e6c48347c,5d8eabe7-88d3-45a8-9209-a78d8b253589,user_021530,lorem ipsum,positive,2026-01-31T14:52:00
d1f54641-ed2c-43f9-bd8a-43d52a2e4b25,5d8eabe7-88d3-45a8-9209-a78d8b253589,user_021530,lorem ipsum,neutral,2026-01-31T15:04:00
532d8baa-fb5d-4b6e-a9bd-8527577eaa06,068dfdae-4b8f-464d-a72e-d0351de2d4a9,user_041683,lorem ipsum,positive,2026-01-30T16:31:00
a95d8200-1e0a-4804-82e2-91151588e49d,068dfdae-4b8f-464d-a72e-d0351de2d4a9,user_041683,lorem ipsum,neutral,2026-01-31T08:24:00
2e19aa09-a198-4cb9-8a09-08af466d4652,10478d45-e248-41f7-ab92-6ccf4923c72f,user_013361,lorem ipsum,negative,2026-02-01T20:15:00
8492b742-84c7-4381-b79d-3b61688844e4,2d42a651-d9ea-4edc-9543-e112f757a00c,user_000555,lorem ipsum,positive,2026-03-17T19:34:00
ec2deb17-4dbc-4636-8c39-bea2d6296474,293bf37a-a878-40a7-bfb5-430dcdada885,user_024479,lorem ipsum,positive,2026-01-30T05:37:00
9dda5674-a19a-4cea-83dc-644cf2826cc9,293bf37a-a878-40a7-bfb5-430dcdada885,user_024479,lorem ipsum,positive,2026-01-29T19:02:00
0aec7a86-b27b-4efb-9852-e3ef3aac53e6,72c2fc86-9f66-42c0-b190-9ac25d8d28de,user_030460,lorem ipsum,negative,2026-01-14T05:20:00
f5ccac09-7480-4c17-b993-c0b5d14348ec,72c2fc86-9f66-42c0-b190-9ac25d8d28de,user_030460,lorem ipsum,neutral,2026-01-14T01:13:00
618db771-f352-4651-b4dc-45af82904536,72c2fc86-9f66-42c0-b190-9ac25d8d28de,user_030460,lorem ipsum,neutral,2026-01-13T14:44:00
968c594d-ce6c-4119-98f9-fdf982535de1,e6f59460-4cef-4f65-9c7d-9bf616c85412,user_008483,lorem ipsum,positive,2026-04-28T15:16:00
50b31868-be13-4791-aa4a-e6c1c7398301,11bb95ee-1c91-4b78-9291-0a04194e47ca,user_013481,lorem ipsum,positive,2026-01-08T19:24:00
59f72da0-920c-470c-8196-78f57c4d1b2f,355fa6e8-2505-4b09-924c-a2a257cc99f9,user_015279,lorem ipsum,positive,2026-04-25T09:41:00
d2c3bcff-ac1f-49d5-9ccd-90483ea1541d,355fa6e8-2505-4b09-924c-a2a257cc99f9,user_015279,lorem ipsum,positive,2026-04-25T17:11:00
744a61d4-b4e4-4144-8cef-758cac6c7806,355fa6e8-2505-4b09-924c-a2a257cc99f9,user_003652,lorem ipsum,neutral,2026-04-25T18:55:00
b94a8ead-87eb-4d77-a6a7-728100bc88c2,ebf00fbe-994e-4b8c-bf1e-b6a7c98edbd3,user_030038,lorem ipsum,positive,2026-03-31T03:22:00
94ffb5a7-20d0-4e6f-b310-ddbad5a821cd,ebf00fbe-994e-4b8c-bf1e-b6a7c98edbd3,user_030038,lorem ipsum,negative,2026-03-31T00:27:00
a869bed4-39ea-4af0-954e-3b3482783059,ebf00fbe-994e-4b8c-bf1e-b6a7c98edbd3,user_005083,lorem ipsum,neutral,2026-03-30T18:37:00
549792aa-ff4b-41f2-baea-5e5942164bec,f60e8665-e313-49d4-89c4-a50c51d4d1c6,user_028992,lorem ipsum,positive,2026-01-24T19:52:00
dd5e07a5-fd5d-402e-9bea-fe1722c87fe7,f60e8665-e313-49d4-89c4-a50c51d4d1c6,user_028992,lorem ipsum,neutral,2026-01-25T00:01:00
a8d9717e-3e99-473c-b1d9-c74fb8193903,5de8961d-2b25-402f-a91f-2f480c0e5144,user_039335,lorem ipsum,positive,2026-04-18T13:56:00
f8ecb976-1fbe-4a27-be8b-3a73e094da6a,5de8961d-2b25-402f-a91f-2f480c0e5144,user_039335,lorem ipsum,positive,2026-04-18T15:03:00
d64cfe19-af71-4208-bf6d-962a879f5175,5de8961d-2b25-402f-a91f-2f480c0e5144,user_038417,lorem ipsum,positive,2026-04-19T06:39:00
9e73ecd1-ce92-4c86-aa1e-895d4b7bb6a6,5de8961d-2b25-402f-a91f-2f480c0e5144,user_039335,lorem ipsum,positive,2026-04-18T22:44:00
98ff9218-24a2-4216-8bd5-c8e7bc4bf36a,5de8961d-2b25-402f-a91f-2f480c0e5144,user_039335,lorem ipsum,neutral,2026-04-19T11:23:00
b3f89e9c-8e60-46be-a235-e693e8ab8eca,e530669e-4bdb-427a-8e13-601fea146417,user_025440,lorem ipsum,positive,2026-04-04T23:25:00
ad31237e-4267-4aac-95fc-7a1034dac83c,e7ece803-ae50-4151-8541-7842917d58ef,user_017658,lorem ipsum,positive,2026-01-12T05:14:00
f5cf8df7-a8d9-4bd3-99b3-175ca1a2000e,5e9a43ad-084a-4d93-8507-bf3ac31248c7,user_048599,lorem ipsum,neutral,2026-02-05T14:38:00
2c79afbe-0843-4335-9553-fe920a570fd0,5e9a43ad-084a-4d93-8507-bf3ac31248c7,user_048599,lorem ipsum,positive,2026-02-05T16:05:00
86c4f08b-8dfd-4ed1-8be7-beb6e8bfb88b,cb4ab5f9-24cb-4ccf-8f0a-46dcfdd4c959,user_030372,lorem ipsum,positive,2026-04-26T14:06:00
3dfb72a2-fd66-4066-88b9-9653a5ea3f12,76750076-78a2-4213-b559-3e9d0434d43f,user_018057,lorem ipsum,neutral,2026-02-16T11:57:00
ec676a8f-165e-4dc8-a2c1-ee68aac97de0,76750076-78a2-4213-b559-3e9d0434d43f,user_025460,lorem ipsum,positive,2026-02-16T02:03:00
cbcce5f0-627b-4d83-992d-de31b3c6e861,604ac1fa-e37f-4b3d-9ae3-3da3dc114143,user_032897,lorem ipsum,neutral,2026-01-26T21:59:00
19288162-0ab9-4cfe-b66e-a15de19210ce,604ac1fa-e37f-4b3d-9ae3-3da3dc114143,user_032897,lorem ipsum,negative,2026-01-26T13:30:00
a4e03830-d0c6-44f1-ab5f-b502293e8629,4b611a88-f782-488b-9eb0-bc3ddff2e297,user_009154,lorem ipsum,negative,2026-03-16T05:13:00
2fe8a97d-3ce8-418b-a6e6-07e9c845d3a3,4b611a88-f782-488b-9eb0-bc3ddff2e297,user_009154,lorem ipsum,neutral,2026-03-16T14:48:00
7b45e5e4-e23f-4320-bc4d-8392024f7df5,4b611a88-f782-488b-9eb0-bc3ddff2e297,user_031887,lorem ipsum,positive,2026-03-16T15:47:00
0c731a66-d5a5-4dba-83c5-49f3dfabfb79,4b611a88-f782-488b-9eb0-bc3ddff2e297,user_009154,lorem ipsum,positive,2026-03-16T05:11:00
0c0bac33-d223-44a4-b292-63ade5f68fb7,bde03aa9-39fd-4a94-b847-383d1f5198e9,user_040082,lorem ipsum,positive,2026-02-12T22:57:00
a0bc779e-f43d-4afa-8ca8-d399e142392d,f67721f2-8820-48c8-8c9a-019b93143dcd,user_047895,lorem ipsum,positive,2026-02-18T23:13:00
b8b6f882-242f-4b2d-8d7e-6039c3e5e413,f67721f2-8820-48c8-8c9a-019b93143dcd,user_047221,lorem ipsum,neutral,2026-02-18T07:10:00
c262638c-ce81-4f0b-bc00-0ef81d3cc015,6a6f86b4-fa30-46d5-b94a-4b23ef1c2e37,user_000474,lorem ipsum,positive,2026-03-25T22:12:00
ee1d2889-5fa3-4799-a38d-6f8e05f1b089,6a6f86b4-fa30-46d5-b94a-4b23ef1c2e37,user_000474,lorem ipsum,neutral,2026-03-26T14:35:00
a6dcd218-93b6-49f5-95f3-e79f7020c216,6a6f86b4-fa30-46d5-b94a-4b23ef1c2e37,user_000474,lorem ipsum,positive,2026-03-26T12:34:00
9fc1b853-c9cb-45f2-a3be-fbe9f8665119,03838a24-79de-4eb0-89e4-5e1fd6b103ad,user_004914,lorem ipsum,positive,2026-04-21T00:22:00
34a2a4a8-9c03-4bb4-8350-ce2e18e0a752,03838a24-79de-4eb0-89e4-5e1fd6b103ad,user_028914,lorem ipsum,positive,2026-04-20T22:38:00
e19af4cf-a39a-45a3-944e-49fa4d89f937,ec604eeb-f78e-4ba0-bb61-7d945ae6da6b,user_045534,lorem ipsum,neutral,2026-03-23T20:57:00
0878867a-f073-4150-b0a3-9321fe1377eb,ec604eeb-f78e-4ba0-bb61-7d945ae6da6b,user_023462,lorem ipsum,positive,2026-03-24T10:08:00
c11a9653-98c0-4086-9ebb-819242baf91c,94be23bd-6268-4eac-88d9-fd6114ee9c41,user_014523,lorem ipsum,positive,2026-01-11T23:00:00
c15f8a63-49d4-4ded-97ab-85b9e44a4993,94be23bd-6268-4eac-88d9-fd6114ee9c41,user_014523,lorem ipsum,neutral,2026-01-12T13:30:00
1a2c55c4-0868-4be0-9e09-0af87786dc73,b898dbb5-a481-4317-9717-6ba9c1b2d582,user_042946,lorem ipsum,positive,2026-03-30T17:02:00
5c8a131f-3ab3-4160-9d6b-8b007db4da8c,b898dbb5-a481-4317-9717-6ba9c1b2d582,user_042946,lorem ipsum,neutral,2026-03-31T00:48:00
98963b8f-ef3a-49c9-9c54-a910c97b7c57,b898dbb5-a481-4317-9717-6ba9c1b2d582,user_042946,lorem ipsum,positive,2026-03-30T20:00:00
4efa295a-6e6a-49f9-87f3-c8f7f3eecf80,832e33e6-8f35-4a0c-a515-67c61e068261,user_037989,lorem ipsum,neutral,2026-03-13T04:56:00
01a7f3e1-48c8-4375-82b5-752018636aa7,832e33e6-8f35-4a0c-a515-67c61e068261,user_008771,lorem ipsum,positive,2026-03-13T06:16:00
f3b941d5-5e07-4f2c-af86-118b5d5a6292,cae7cf8b-9abd-4dd0-a47d-042f5ff809cb,user_049505,lorem ipsum,positive,2026-03-31T15:22:00
b888d4e7-a84f-4348-b5ea-81da929afff6,cae7cf8b-9abd-4dd0-a47d-042f5ff809cb,user_030194,lorem ipsum,positive,2026-03-31T07:04:00
a5067e82-9e3d-4987-8695-23b778cfc4f0,f14e45bb-7661-42b2-98ce-34b0dbefc110,user_030440,lorem ipsum,positive,2026-04-02T18:17:00
422ab5f8-f801-447e-a327-cf3c19216864,423a84c5-13a0-4536-9506-c8111d1e8aa1,user_000953,lorem ipsum,neutral,2026-02-12T13:21:00
e7520f54-6474-49bb-8237-3e9a6f7c8c5c,423a84c5-13a0-4536-9506-c8111d1e8aa1,user_039736,lorem ipsum,negative,2026-02-11T22:13:00
32be1f9d-a9a1-4f71-84a6-bb77f5e525cd,423a84c5-13a0-4536-9506-c8111d1e8aa1,user_039736,lorem ipsum,positive,2026-02-12T09:17:00
c5ca4247-a839-49ea-b2b9-46ee4ffa1d4e,2b037597-0cdf-41d7-9198-1d784485854e,user_029273,lorem ipsum,neutral,2026-03-03T09:29:00
d013fd6b-983b-4e36-b8fb-78bf5fe844b9,2b037597-0cdf-41d7-9198-1d784485854e,user_029273,lorem ipsum,positive,2026-03-03T02:28:00
e8cfd974-d142-4649-8419-92fd3df4f2a4,a8750da3-0b92-4390-a0c5-245ba5c865c1,user_025658,lorem ipsum,positive,2026-01-15T16:15:00
7aa89976-d8c1-478a-b78b-fb14b9ca8ec5,a8750da3-0b92-4390-a0c5-245ba5c865c1,user_025658,lorem ipsum,positive,2026-01-15T17:32:00
9ea07a29-995e-4ad7-88f6-2a021b68ade7,a8750da3-0b92-4390-a0c5-245ba5c865c1,user_025658,lorem ipsum,positive,2026-01-16T04:21:00
c7da95b8-f3e4-457d-aba5-edac9a9cc881,f02dda45-677c-4622-9ed1-aa97634d5093,user_015383,lorem ipsum,positive,2026-03-20T09:40:00
19d1dc1c-c1a2-486b-9337-d49f4978e428,f02dda45-677c-4622-9ed1-aa97634d5093,user_015383,lorem ipsum,neutral,2026-03-20T12:23:00
465d0197-6520-4d93-b356-ba190c8f2ab0,81c9f0a3-7063-48fa-822b-fbe413c06bab,user_010399,lorem ipsum,positive,2026-04-12T09:00:00
c19ab6bc-782f-4138-bb5f-737cea6e16d1,a0b2ac08-d3f9-4ec7-8c14-bf5f134b4dc3,user_007852,lorem ipsum,positive,2026-03-12T04:38:00
82657767-1d51-476a-9907-5bc9834a5361,2a9fb1a5-b459-4425-98be-65529d92c30b,user_027976,lorem ipsum,negative,2026-04-22T20:48:00
33a3919a-e601-464a-999c-36f44a4aebb8,2a9fb1a5-b459-4425-98be-65529d92c30b,user_019121,lorem ipsum,positive,2026-04-22T11:41:00
91125a8d-b875-4c86-9c7f-65f503b5c570,2a9fb1a5-b459-4425-98be-65529d92c30b,user_019121,lorem ipsum,positive,2026-04-22T15:15:00
a11176b4-f6c6-4eca-bf19-77328115403e,69583281-e293-45e0-9c4f-b8f8e4f630cd,user_000645,lorem ipsum,positive,2026-03-13T14:54:00
96f7b5f0-03c6-4a01-a0e5-cbc6d637f707,b40a94e7-c7f0-42b1-9b3c-75cbe68d9523,user_031344,lorem ipsum,positive,2026-02-03T16:20:00
2c6ec666-c733-442e-806b-e5dda55c6efd,b40a94e7-c7f0-42b1-9b3c-75cbe68d9523,user_019877,lorem ipsum,positive,2026-02-04T06:59:00
785b41e3-34d7-45f1-a2b9-00b9635b9258,13864bf7-f289-4746-90f5-13f95b55d510,user_027407,lorem ipsum,neutral,2026-03-18T12:15:00
8a4fd975-d495-416c-9acc-18e59cf2749a,ec032d05-25c4-48a5-936f-c4e05d751bc5,user_001563,lorem ipsum,positive,2026-03-12T18:36:00
a8b2ef76-7521-4d0e-802c-f3c1a04ef891,ec032d05-25c4-48a5-936f-c4e05d751bc5,user_049822,lorem ipsum,positive,2026-03-12T08:04:00
e99f1281-74e5-410d-b9a5-c769b53afb71,ec032d05-25c4-48a5-936f-c4e05d751bc5,user_049822,lorem ipsum,negative,2026-03-12T03:27:00
8130287c-c135-454e-8b98-52ad62f2b9a3,9ffc03a9-5782-45a8-9bce-9645676db9c6,user_035946,lorem ipsum,positive,2026-03-27T19:49:00
95c9f5b6-5eda-4475-8d09-788f34da141d,9ffc03a9-5782-45a8-9bce-9645676db9c6,user_001563,lorem ipsum,positive,2026-03-28T14:07:00
2d7f0db1-0483-4ae9-bced-be08d28ef306,56da3731-e86a-4b75-a92b-b051a070c44b,user_012616,lorem ipsum,positive,2026-01-04T10:26:00
670b1fd8-402a-4ebd-8084-e0c2f1f3f979,56da3731-e86a-4b75-a92b-b051a070c44b,user_012616,lorem ipsum,positive,2026-01-03T22:35:00
3aedbe04-c776-4d7d-bb60-d49cebf549de,56da3731-e86a-4b75-a92b-b051a070c44b,user_020647,lorem ipsum,neutral,2026-01-04T03:11:00
4c1ade06-28da-42f9-b8b4-442ed8125a9d,e8e0f9e5-3b90-4b3f-b5d5-028556a549e3,user_001969,lorem ipsum,neutral,2026-04-03T13:02:00
452bac1a-2bbc-4cc5-b617-07ae9b728bc2,e8e0f9e5-3b90-4b3f-b5d5-028556a549e3,user_001969,lorem ipsum,negative,2026-04-03T06:31:00
1fde3b0a-437a-458b-93b9-ed624e31c477,e8e0f9e5-3b90-4b3f-b5d5-028556a549e3,user_001969,lorem ipsum,negative,2026-04-04T02:00:00
6239e735-419b-4ab0-aae7-04e1772de784,e8e0f9e5-3b90-4b3f-b5d5-028556a549e3,user_001969,lorem ipsum,neutral,2026-04-04T00:43:00
350b71bc-4400-4663-a629-d7b2de8925c2,e8e0f9e5-3b90-4b3f-b5d5-028556a549e3,user_041257,lorem ipsum,positive,2026-04-03T06:11:00
38fe721d-9678-48b7-8393-69914d43fcee,1722181a-5df3-4238-88dc-5155e6404d92,user_007351,lorem ipsum,positive,2026-02-21T21:23:00
341568ad-3889-4845-a7f4-ba87dc35530f,1722181a-5df3-4238-88dc-5155e6404d92,user_032376,lorem ipsum,neutral,2026-02-21T01:45:00
3de53aad-c29c-4f8b-ae19-767a0d852fc5,9b286ca7-ed9b-49a5-b9d8-3b18b4d99294,user_024769,lorem ipsum,negative,2026-03-15T17:55:00
d097b11e-8a7c-4ad2-920b-3b7fcbf51628,9b286ca7-ed9b-49a5-b9d8-3b18b4d99294,user_024769,lorem ipsum,positive,2026-03-15T20:02:00
cd9bfa2b-8ad8-4cd5-bd81-e6e6c5ab5e31,3e2bf820-de75-4c9a-b43a-07df78f56ad8,user_020521,lorem ipsum,positive,2026-03-04T20:25:00
fbbeb9b8-9672-4b99-bb48-f9fb982b0960,4645a97a-8c5c-470d-8199-88d5c8f9f16e,user_014764,lorem ipsum,positive,2026-01-12T10:39:00
19038dbd-a3f0-47b4-b731-8898afad65c9,4645a97a-8c5c-470d-8199-88d5c8f9f16e,user_018322,lorem ipsum,positive,2026-01-12T16:36:00
466aa44d-00e3-4a2a-b8bb-4ea91fd1af76,4645a97a-8c5c-470d-8199-88d5c8f9f16e,user_014764,lorem ipsum,neutral,2026-01-12T08:27:00
194a0a56-edb2-47d3-a41f-0ae59a59bc33,4645a97a-8c5c-470d-8199-88d5c8f9f16e,user_018322,lorem ipsum,neutral,2026-01-12T22:51:00
e9c48cad-34c9-4097-99ff-50fbb32ea65b,94b7e1b3-ccd3-44ef-8c9f-0c1a4e87c01b,user_040124,lorem ipsum,positive,2026-03-21T20:45:00
0f08b31f-8c8e-46f7-afb5-9577fc136a87,d1258dbf-ea03-44d5-88cf-f4e37e76e647,user_006043,lorem ipsum,negative,2026-03-13T10:33:00
69ff50e7-184a-4620-9898-423d88422a70,da144b06-d473-4aaa-96ee-b650c4a3551f,user_047432,lorem ipsum,neutral,2026-01-30T04:31:00
b0cf5ffb-9c10-43c3-92b2-ddd77b7d7791,52a9e0d5-0910-4cc3-9e90-c31f5be2ae8e,user_035888,lorem ipsum,positive,2026-01-16T04:42:00
f95ab670-c052-4967-9b29-c37980ec9bbe,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_045467,lorem ipsum,neutral,2026-04-15T08:01:00
dcf96a89-e01f-42a9-b237-041d968f7f47,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_045467,lorem ipsum,neutral,2026-04-15T16:27:00
5ce207c1-c0c8-49bc-a444-2b2770a736c5,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_045467,lorem ipsum,neutral,2026-04-15T07:41:00
97df938f-ee9f-4f9c-b510-9d8e6ba77b3d,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_045467,lorem ipsum,negative,2026-04-15T08:47:00
03ab514b-d0d2-4c4f-9eeb-cb1e5af249b8,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_045467,lorem ipsum,negative,2026-04-15T07:11:00
0aebe8ad-198b-4290-bc4b-52e85b3d9ec0,31f36fd5-1379-4d70-9ed7-e6bbb9c3fe62,user_003319,lorem ipsum,positive,2026-04-14T23:22:00
