match_id,user_id,partner_id,match_ts,match_source,partner_verified
ae30f44e-1cc1-4b30-92d7-13a0497dacfb,user_002580,user_032126,2026-01-04T16:26:00,swipe,0
540f0dae-8884-4c25-8877-477effb0315d,user_025443,user_048253,2026-02-21T21:48:00,dates,0
61e9891b-0d74-4f5a-bb3f-f7bfc8937ae7,user_021589,user_020929,2026-04-14T06:22:00,dates,1
1db02e38-a43a-48f1-ae55-99789676b0b0,user_030814,user_039904,2026-02-04T01:47:00,swipe,0
734acfb7-ba47-4eda-8036-552a7a177efc,user_030814,user_040454,2026-02-06T18:36:00,swipe,0
74cfe1f3-59eb-490e-9146-7c2f1164ce7a,user_045261,user_039001,2026-02-17T09:18:00,dates,0
c31ce4bc-1af2-40f7-98e6-a3f46ecffac1,user_045261,user_043601,2026-02-07T15:08:00,swipe,0
0ba12f50-f887-4d4b-ae71-3313a329363c,user_004868,user_041891,2026-01-31T08:19:00,swipe,0
5b3dc025-9886-4d83-a1fb-7c7c5642d39b,user_009101,user_027232,2026-04-30T03:22:00,dates,1
04bfa4fd-0679-4d81-b873-0eb351dbf9b5,user_021007,user_002181,2026-04-10T14:26:00,dates,0
da0bc957-f366-4753-a7bb-7dffe5f2fe10,user_021007,user_028675,2026-04-03T03:12:00,dates,0
084d50e6-5295-4107-ad86-45face66e20b,user_021007,user_026021,2026-04-05T23:49:00,dates,0
6cdf143c-0e9e-40b6-9725-9a54b74202df,user_021398,user_018585,2026-03-07T00:04:00,dates,0
26c04307-b5aa-466d-a2e9-c192242c5930,user_021398,user_046271,2026-04-07T06:13:00,dates,0
7bdba525-dcce-4dc0-bad8-b6726c2a1c59,user_001705,user_033504,2026-04-17T23:51:00,dates,0
e5b5caa3-5597-4500-a3c8-5d6fe2e74128,user_001705,user_041300,2026-03-16T01:58:00,dates,0
ec94407d-37de-42ef-9b8d-33f1cd263ca5,user_001705,user_021095,2026-02-21T12:57:00,dates,0
190ca8c6-21a3-4514-889d-dcbb2eaad02b,user_011569,user_023231,2026-04-15T16:23:00,dates,1
9381229c-df38-4149-a8d9-925d8e194da4,user_031449,user_013289,2026-02-09T20:18:00,swipe,0
0a751e9e-906d-403b-b71d-d666d285bfb9,user_027225,user_023318,2026-02-22T20:57:00,dates,0
d4566744-416c-430a-9624-4fac88ece80b,user_002433,user_035477,2026-02-06T12:03:00,swipe,0
1996eb46-f3bd-42e7-984c-049cae626094,user_031810,user_017451,2026-03-25T12:45:00,dates,0
67484292-1594-4d56-a200-e2b17c6369ff,user_031810,user_001160,2026-04-12T09:41:00,dates,0
f7055c6b-f6de-4a11-9900-da39e9acf283,user_023469,user_016462,2026-01-30T02:42:00,swipe,1
efec36c1-458e-4b02-b507-54275fd27d9b,user_036045,user_031663,2026-04-04T09:38:00,dates,0
0958c9e3-2dba-4d69-bf95-8655539faad1,user_009726,user_016317,2026-04-30T00:28:00,dates,1
e78a7943-07fe-47ba-abf4-b127ba9ca571,user_004884,user_023827,2026-03-27T23:21:00,dates,0
8334bdb9-9b8d-4a28-92a8-40095cf542b9,user_041337,user_020429,2026-01-07T08:38:00,swipe,1
5f4e15dc-ce31-4e52-af3d-9d5233549f33,user_009799,user_012511,2026-03-29T04:54:00,dates,0
2b9707ad-2fae-44ae-a12a-739bafc0ae86,user_004265,user_011588,2026-03-10T20:18:00,dates,0
8fd4b588-01c6-4801-818b-32db7eb10934,user_004265,user_038640,2026-03-13T00:46:00,dates,0
1dfee46d-4513-4e0e-9fb8-499ce1d86025,user_028502,user_004090,2026-03-22T05:51:00,dates,0
e333fb9e-4e99-463f-84dc-3f67de12dde6,user_015632,user_020529,2026-03-08T03:03:00,dates,0
836f40c8-2344-4591-92f5-669d4a730d0d,user_015632,user_006349,2026-02-28T22:56:00,dates,0
93012aa2-89f9-4303-bf27-1a75b706defe,user_015632,user_034157,2026-01-02T17:24:00,swipe,1
b38c6e03-0591-4c01-bbe2-f64e3ce8581f,user_015632,user_036360,2026-03-12T06:43:00,dates,0
443ef69c-7870-4124-9bfb-362bfead4c26,user_011902,user_048103,2026-01-21T12:08:00,swipe,0
f36849a5-95be-4305-a9fc-936dca6aec99,user_011902,user_038843,2026-03-28T21:53:00,dates,0
0e7bdf0e-40db-4874-b737-238e463bd461,user_001181,user_048121,2026-01-19T06:38:00,swipe,0
d93cb21a-b892-4f79-845c-ba969453fea9,user_006068,user_040859,2026-02-17T11:32:00,dates,0
026ccea8-94bd-4023-9925-f7b34cdd8ac2,user_006068,user_015735,2026-02-22T20:35:00,dates,0
91fc8351-231c-48ff-9616-cc894c9c5933,user_036503,user_042683,2026-01-01T04:47:00,swipe,1
628d8942-a6aa-47cd-a4e6-26d2aad44c79,user_008201,user_044678,2026-01-23T20:25:00,swipe,0
63b9d579-7ce6-4c28-9f44-efc6d3c1c3b5,user_048905,user_035108,2026-02-24T02:05:00,dates,0
f1743fc6-3d01-412e-afb4-11467737d0da,user_048905,user_008662,2026-02-09T03:22:00,swipe,0
d5e8d2c6-7591-4342-9f17-48c897919025,user_048905,user_044953,2026-02-23T07:38:00,dates,0
85ec2416-480a-4626-aa3b-1e52d7e00c95,user_012147,user_020415,2026-03-23T15:22:00,dates,0
c7e81a9c-84f0-4fbe-92e1-53549145677e,user_029209,user_029226,2026-04-24T18:00:00,dates,0
e73d2ecd-4f22-43c5-8170-b3be12f7b424,user_037982,user_016699,2026-04-29T23:31:00,dates,1
22a03bc1-b956-4cb7-a3fa-67e44c2719ba,user_020970,user_034594,2026-03-18T21:32:00,dates,0
f512a52f-cd85-4cb7-87fb-3fb8f9a46fa4,user_020970,user_010660,2026-01-01T04:28:00,swipe,0
2c12ea87-f2f3-497b-b110-326901b32953,user_025594,user_020570,2026-04-30T19:00:00,dates,1
26570b3c-cfc9-4837-bf97-2388c234eb98,user_034681,user_014409,2026-03-17T06:13:00,dates,0
f89d176e-a28e-4bf4-92b8-4a6263cb77d6,user_015869,user_032218,2026-04-06T05:22:00,dates,0
302e51bd-c49a-491d-a45d-4cf0ffc8edc2,user_004156,user_026001,2026-03-23T17:26:00,dates,0
fb875747-7dd6-4880-9c05-144b656d9f66,user_027885,user_027792,2026-02-03T17:37:00,swipe,0
44486ad0-ad2c-4d22-86c0-2ecccf92c512,user_027885,user_022835,2026-03-06T12:05:00,dates,0
7e3f03b2-60ef-4cd2-9d51-19a5436a880c,user_025150,user_025028,2026-02-12T05:27:00,swipe,0
964676b0-3059-40c5-927c-3888f352f7e5,user_044362,user_014726,2026-04-17T10:06:00,dates,1
1b6a9700-a03a-4a36-b937-49f449a49c6d,user_022772,user_019441,2026-04-03T20:06:00,dates,0
4174953d-2646-459e-938f-828677185323,user_022772,user_034332,2026-01-30T15:16:00,swipe,1
4828e77a-bdc2-42ac-bdae-1c4e7380d7b7,user_002361,user_048865,2026-01-02T00:11:00,swipe,1
94666761-68c5-46f6-859d-d37b1b721cbc,user_049376,user_040829,2026-03-07T14:09:00,dates,0
798b8fab-0449-48a0-873a-9e3f013d5fee,user_049376,user_047059,2026-04-08T21:40:00,dates,0
f366d858-2408-466b-99e6-2ea94afaab93,user_033642,user_037322,2026-03-07T06:35:00,dates,0
006fc331-b7d2-40a8-882a-e38fa5f5e9d0,user_034695,user_009385,2026-03-20T09:04:00,dates,0
1d115731-9501-4b06-9b0d-4fc572330087,user_012007,user_032969,2026-01-28T18:12:00,swipe,0
d684a218-bb0b-4fa1-a70a-b6a391208571,user_030834,user_014489,2026-04-08T12:37:00,dates,0
f332f141-247d-4c65-bf86-58b1f25b4b50,user_030834,user_040568,2026-02-07T20:06:00,swipe,0
4436903c-8c2b-413a-8708-d780d674a5e3,user_021445,user_047386,2026-04-02T22:14:00,dates,0
5ba526d2-d381-4225-8e5e-fdf92ea8c65d,user_043180,user_044572,2026-04-25T20:36:00,dates,0
ce417944-3540-480c-80ec-e1c07db23c20,user_030722,user_046810,2026-04-12T03:17:00,dates,0
4b32c4e0-4b2a-4b81-a90b-18236856e474,user_044779,user_045840,2026-04-06T18:28:00,dates,1
38c85c1d-28be-418f-b150-5e07068b1b70,user_044779,user_037913,2026-04-27T18:47:00,dates,0
d0afd7aa-e100-41d3-9219-77a15a85e268,user_010990,user_047667,2026-03-09T17:27:00,dates,0
fae0920f-17a1-4ed1-85dd-e60c67556805,user_006677,user_033355,2026-02-19T13:20:00,dates,0
e78167fc-bc3e-439b-a6e1-b50d8dfea996,user_003503,user_049682,2026-02-20T13:54:00,dates,0
a939517b-be9d-4b51-81ea-d1960bc1286d,user_003503,user_010178,2026-03-05T16:19:00,dates,1
b6cebbce-6f60-4f9c-b45a-6e4f35d92757,user_011210,user_006973,2026-02-12T05:52:00,swipe,0
65e11cb4-dedd-4c00-a335-05fb9faef4c4,user_005036,user_041534,2026-04-30T09:33:00,dates,0
13daaa6a-dd70-428b-8e28-54e77c02cf32,user_047263,user_027104,2026-01-01T17:15:00,swipe,0
49d5cf07-06bf-4723-ac71-e10a1e0fae59,user_038154,user_044783,2026-01-20T16:12:00,swipe,0
5b19f1db-8b97-4473-964d-dce995d2c21b,user_038154,user_014143,2026-02-24T14:00:00,dates,0
23f83f86-1c1c-41bd-812c-e6c0ee272de2,user_021083,user_020422,2026-04-03T08:48:00,dates,0
6093a025-9378-4e9d-8d4e-b9e351b36dce,user_043742,user_015112,2026-04-11T06:49:00,dates,0
8d9af1e2-c321-4040-abd3-1d16a130ad5b,user_033583,user_039124,2026-01-09T04:28:00,swipe,0
2bad11ff-3c1f-4933-b19e-78af842e8849,user_031703,user_029048,2026-03-28T09:07:00,dates,0
63f68ef8-b981-4616-901a-dad39f0c6bbe,user_048247,user_046314,2026-02-09T01:30:00,swipe,0
85b1dfbb-7ef6-4063-9526-8dc6a2875e3b,user_005930,user_048696,2026-02-08T00:44:00,swipe,0
037add87-ba43-4030-ba2d-ba226d013ecc,user_014750,user_047526,2026-01-10T19:31:00,swipe,0
b973dcc4-e229-4339-8d81-d5165347bc44,user_014750,user_024123,2026-01-24T16:47:00,swipe,0
044c73f7-9ae1-4cec-bf9a-eccc530176c6,user_014750,user_042633,2026-01-06T18:53:00,swipe,0
ef14e4ec-147e-4e82-bf12-ebbed016ec51,user_014750,user_013242,2026-02-26T10:22:00,dates,0
e69992ae-6d84-42c8-9575-e3ff70278f4c,user_025201,user_000838,2026-04-29T16:40:00,dates,0
a9913ba5-ce1b-42d5-aed0-0061011f311e,user_001176,user_042113,2026-02-24T11:36:00,dates,0
a4a5e767-78ff-47b4-8574-b66ad7a02037,user_038938,user_044023,2026-03-07T20:07:00,dates,0
6bb423b6-f571-4dbf-9134-84de486d51d6,user_048126,user_005277,2026-04-05T06:27:00,dates,0
7c421a7d-5486-4fc0-86a0-c3e36d5cc4a2,user_048126,user_046929,2026-04-04T09:55:00,dates,0
ef3bd0c4-85ae-4ccf-9236-48179f5679df,user_038145,user_014088,2026-01-26T20:35:00,swipe,0
531978ed-4c61-4f6c-bd55-3083bb4d8003,user_033826,user_049332,2026-01-26T17:11:00,swipe,0
cbed38ae-2334-48ac-9767-dc0092f18b1f,user_025387,user_009688,2026-01-08T09:07:00,swipe,0
79905dc2-2655-459e-a0c7-83b3745a0f64,user_019664,user_032595,2026-04-19T14:34:00,dates,0
69efbf2c-9e31-49da-8ad0-ac4b5790e1f2,user_003038,user_006222,2026-01-26T22:02:00,swipe,0
435dad69-0ff6-494b-855f-068ef0159f86,user_003038,user_021108,2026-01-17T05:34:00,swipe,0
322f2cd4-4eae-4a2e-92f6-e36f8d2304e5,user_046902,user_007509,2026-03-10T03:56:00,dates,0
dd38b58d-fd87-4f0c-b7d5-e92091afa304,user_007064,user_008849,2026-02-15T00:38:00,dates,1
6acf650b-d3a7-4cac-bdd1-488ec7f1a873,user_007064,user_028101,2026-01-30T05:19:00,swipe,0
d4a76345-6c0b-4de9-8930-9d349d7d7e8b,user_004234,user_018226,2026-01-27T23:19:00,swipe,0
f9e07bd5-2ea0-4c0e-a520-c25fb3f83778,user_004983,user_015989,2026-03-19T02:32:00,dates,0
2a70113e-2717-423b-b77f-c6eabca8bde9,user_021177,user_023526,2026-03-31T17:09:00,dates,0
7b8076ff-cf82-4ef0-9e3e-e5f49de99b64,user_048272,user_025786,2026-01-03T01:20:00,swipe,0
8d0b32d7-3406-47a8-a8ec-778a4f9d52d5,user_018379,user_029791,2026-03-29T08:38:00,dates,0
25fecdcf-bd74-4cce-a823-38e0c0586687,user_029071,user_018355,2026-03-12T19:52:00,dates,0
28a22181-1050-49d8-9ea6-bc30c75ccb73,user_017076,user_032776,2026-01-09T17:21:00,swipe,0
51ef3269-7dbd-4ca6-a43b-f160d6009c91,user_018055,user_012132,2026-04-25T21:01:00,dates,0
cc7a0df0-6b55-4f15-b341-d1960fa56399,user_030514,user_029684,2026-02-22T04:48:00,dates,0
b2d08d7b-d6bc-454b-b7f7-a859ff4de9f5,user_001283,user_024104,2026-04-26T12:53:00,dates,0
f16245a5-9654-43d9-81e9-e093c5e7af63,user_037581,user_037599,2026-02-25T22:43:00,dates,0
5cd79988-86ca-4482-8b51-1df81317add1,user_037581,user_035654,2026-04-23T09:19:00,dates,0
00dfa9e3-e347-4e8c-af82-32dc82b9b283,user_041092,user_027146,2026-03-30T10:49:00,dates,0
417fe417-c61e-4425-a215-b1e35e942c51,user_041092,user_011199,2026-03-16T14:33:00,dates,0
4b2daa67-72e4-4683-a1fe-2ad994f602d3,user_038196,user_002853,2026-02-03T12:03:00,swipe,0
5e3475be-9e69-4b8f-ae67-e4e408d58b28,user_045272,user_009242,2026-03-18T13:47:00,dates,0
e11900a2-7b01-4123-af81-7184a930c366,user_010742,user_016897,2026-01-07T09:42:00,swipe,0
91fac8af-d981-4e73-a571-d227697bd159,user_000843,user_003892,2026-04-20T08:44:00,dates,0
ce21e4cd-c021-47b5-8ba4-a7b1be9caed3,user_010055,user_006630,2026-01-11T09:59:00,swipe,0
1a6839cc-8be4-4d0c-8f68-a605344e4588,user_006205,user_042235,2026-02-19T21:39:00,dates,0
57f6226d-bfea-4cdb-80a5-0fbc0d137187,user_006176,user_033673,2026-03-02T01:43:00,dates,0
f10bc938-7e96-4c95-8cfa-cb5079585794,user_007366,user_008073,2026-02-09T16:28:00,swipe,0
de6c3a8c-577e-411c-8799-492a0b0c0239,user_032634,user_045992,2026-02-05T19:17:00,swipe,0
cb69f820-493f-4c78-97a9-6dfe369f6b08,user_012552,user_031045,2026-01-13T06:57:00,swipe,0
ae773ca4-d5e2-41f3-8f92-89610f5e0797,user_040577,user_034126,2026-02-23T03:27:00,dates,1
b768b55d-8ecb-42ab-923c-36ab37f4cec6,user_033749,user_036142,2026-04-15T20:45:00,dates,1
6c0266f7-b7b1-4b27-a9ff-ce313569a820,user_007221,user_002286,2026-03-25T06:44:00,dates,0
3b7e2682-239b-44b1-af0e-02701d836dcf,user_021672,user_035572,2026-01-22T07:06:00,swipe,1
7db30f55-9d24-4544-afa4-83a1483d3dc1,user_021672,user_042295,2026-03-21T07:22:00,dates,0
690c0b37-b636-4bc9-b553-42e9cd928699,user_010390,user_008548,2026-03-27T06:26:00,dates,0
81ec4606-e3d3-4919-b971-f3462022a2cf,user_010390,user_041277,2026-04-26T20:31:00,dates,0
3893585d-e575-48a0-ab0a-8b3d7e870b7c,user_046989,user_034610,2026-01-19T15:55:00,swipe,0
23f24fe4-7e4e-49e4-86a5-141530a86442,user_046989,user_049542,2026-01-17T12:54:00,swipe,1
62c94b61-769d-4718-a353-90dc1cc2f30e,user_001711,user_010669,2026-04-14T17:57:00,dates,1
4b664924-b350-44a5-a892-a1c0cd8b77bc,user_046408,user_015341,2026-01-12T21:09:00,swipe,1
0a8b2d99-6a86-4a3c-881b-508486be501e,user_046408,user_046222,2026-01-22T04:49:00,swipe,0
53c8bcfd-ce38-4f23-ad12-aa8098513365,user_026942,user_038532,2026-03-14T14:22:00,dates,0
fca68f54-ef17-4bd4-bb5e-1b1165da7d28,user_031399,user_001200,2026-02-09T11:30:00,swipe,0
4f19364e-9a54-4abd-96a3-930dc4fa3940,user_046193,user_048744,2026-03-13T22:06:00,dates,0
2371d70a-57f4-44bd-a716-c16379f5034c,user_015713,user_027843,2026-03-10T11:05:00,dates,0
1e19b741-4771-42cf-8ac0-b7898217d9f3,user_015713,user_026174,2026-02-22T23:23:00,dates,0
4a1e17e2-f5cc-479f-974b-89aed6495eeb,user_014765,user_013958,2026-02-23T17:51:00,dates,0
43f86dc9-3667-44b6-ae3e-6d7218c4b016,user_019414,user_016535,2026-01-31T09:57:00,swipe,0
e374be50-3f4d-4b35-b476-b4efe9bc1f2d,user_013913,user_012153,2026-03-27T15:21:00,dates,0
e042b429-b27d-4d45-a170-3681fc0fa2a1,user_026575,user_043720,2026-01-14T12:44:00,swipe,0
6d8f00f6-8ec9-464c-afa7-1d36ddb5d90f,user_026575,user_009478,2026-02-07T13:05:00,swipe,0
646c0364-b09f-4de2-afda-71c28a7d6ab5,user_043741,user_026326,2026-02-25T23:50:00,dates,0
5f5de160-6f16-4050-a795-aac040a828c2,user_015674,user_036637,2026-02-06T21:17:00,swipe,1
4798a03c-1be1-4273-a051-bec580d51296,user_003397,user_018082,2026-03-12T09:43:00,dates,0
26f010a1-ebcb-4d01-8a7b-de04331a0eb8,user_003397,user_017226,2026-01-17T10:16:00,swipe,0
bca07003-8368-46d3-b5d3-5b98f52dff48,user_011071,user_000509,2026-02-19T23:30:00,dates,0
228da7b7-a894-42f7-8574-86c905c07d94,user_045456,user_024923,2026-03-12T14:22:00,dates,0
c505a324-cc2f-466d-8096-4ebc118f5456,user_009888,user_038857,2026-03-07T08:19:00,dates,1
f78e72ea-5ddb-48c8-b2f6-69a3709eac4e,user_009888,user_013217,2026-03-09T20:06:00,dates,0
e554b43a-5393-46e1-aece-651a0376aceb,user_016829,user_048931,2026-02-25T23:30:00,dates,0
56059a8c-5b5a-4a66-b774-93959ed65dca,user_020252,user_020691,2026-01-23T11:12:00,swipe,0
12e80866-711f-4c5f-857d-3318e55d7665,user_020252,user_032055,2026-01-31T07:59:00,swipe,0
58892b49-b3f4-4b60-8859-f686a292c20f,user_043250,user_049086,2026-03-08T15:48:00,dates,0
511a3d89-89e3-4a20-b1f4-73c5ec3fff75,user_048499,user_043376,2026-04-19T18:04:00,dates,0
75653f29-b995-42e6-a66b-8cdcda9b5b6c,user_020566,user_042138,2026-03-24T04:17:00,dates,0
b6d4b0fc-ef95-4a43-aed4-5ccb654182e5,user_032460,user_028753,2026-01-09T20:56:00,swipe,1
dafe1c61-31b2-43b9-9cef-e9e87d42d2aa,user_007273,user_014911,2026-02-03T14:32:00,swipe,0
a0a000e0-06d6-45a5-9b68-c3a980cd0fd5,user_018875,user_019147,2026-01-25T21:53:00,swipe,0
244a3a84-ea20-4065-baec-57c99651a4cb,user_037774,user_041502,2026-04-27T16:17:00,dates,0
465ed722-a92d-4a36-9b47-69caab54d67e,user_037774,user_037888,2026-01-22T00:14:00,swipe,0
0f4234b2-a39d-4661-a868-48b3f427bc72,user_004830,user_034696,2026-02-11T01:22:00,swipe,0
dcdf67b5-9283-425e-ad94-30250391c2a6,user_004830,user_031527,2026-02-26T01:05:00,dates,0
a30210b1-b85c-4488-ad4e-c0e4a96dfc8b,user_004830,user_046611,2026-02-25T02:26:00,dates,0
afcde0d1-0a51-4cce-8845-5c34c9918485,user_021213,user_007437,2026-04-19T14:30:00,dates,0
15f07299-9b44-40c5-aebb-d7a5c5783c66,user_015336,user_004269,2026-03-09T05:24:00,dates,0
589bcc57-5aa7-45c9-9318-293c84773344,user_016163,user_004778,2026-01-10T06:20:00,swipe,0
b846a06c-019c-4dfd-8924-e11045b85aa7,user_029638,user_021734,2026-03-25T20:57:00,dates,0
de3140bd-6c38-429d-9ce1-91961b9346d7,user_029638,user_024543,2026-03-29T18:19:00,dates,0
ff538b5d-7e92-4674-a28d-a9df1667d4c1,user_016126,user_015415,2026-01-07T15:26:00,swipe,1
2820e613-e000-4c2c-843b-d699ae3260c9,user_007950,user_033256,2026-01-16T00:54:00,swipe,0
b36250e7-50e4-49e5-bd16-3412d1ad4ced,user_044805,user_049905,2026-03-06T16:38:00,dates,0
fbfafd96-99df-4391-b0ad-7a909da2770f,user_002494,user_039472,2026-01-03T10:01:00,swipe,0
978959ef-bfaf-4790-8506-24d4d57e9f97,user_017032,user_025265,2026-03-11T22:19:00,dates,0
1706f7ef-f6fb-4596-a2e2-9e484029c4f7,user_017032,user_005739,2026-03-10T13:41:00,dates,0
c0b1695b-9982-4234-847e-a9ee564ac170,user_047115,user_046295,2026-02-10T21:49:00,swipe,0
4d6a0052-5914-4e01-85d0-329821f5cbae,user_047115,user_044477,2026-02-25T14:24:00,dates,0
a45917d6-80f2-4115-90f2-195d934775f2,user_014596,user_035073,2026-03-17T16:34:00,dates,0
e6d0cb0b-17d5-4d64-98c9-5082e72332f2,user_033943,user_017765,2026-04-26T15:54:00,dates,1
56bf4e33-c8af-459e-b145-a4ca9026f648,user_011166,user_039613,2026-04-03T00:50:00,dates,0
239582f2-1ff4-4500-9452-78ab8f0b81b9,user_048147,user_016699,2026-03-06T18:28:00,dates,0
fc4a3c3a-de5a-448d-9147-e46325e34627,user_033600,user_046423,2026-03-03T03:30:00,dates,0
134de7c3-7bb4-45d6-a2a9-25dc909be6b7,user_033600,user_022549,2026-03-20T01:28:00,dates,0
c268b5ea-23ad-44d3-aeb4-7c7917c37772,user_018443,user_047087,2026-04-28T14:49:00,dates,1
0ba70440-ef7b-49c3-ae9b-3b46ee3aa161,user_006924,user_003879,2026-03-27T14:39:00,dates,0
cf736e0a-fff0-4c2b-83a9-f146c5df7ed5,user_036512,user_046426,2026-01-18T20:28:00,swipe,0
e67bc0a1-bdff-4960-8c14-30ead33fd5a5,user_029051,user_005680,2026-03-27T14:57:00,dates,0
d8604cd0-ef67-4554-9e8d-205788eff83a,user_029051,user_003520,2026-03-01T18:48:00,dates,0
ee3e14ed-b2f8-44c8-a995-1ba66ac78259,user_029051,user_037214,2026-01-19T04:24:00,swipe,0
bf66c81f-35d2-4e69-bfae-10ae9f6442eb,user_011475,user_040411,2026-02-07T00:15:00,swipe,1
901c4322-b1c5-4413-8b3e-2e18de1e5987,user_011475,user_024134,2026-01-19T20:09:00,swipe,0
132dcc3e-5320-46f4-a786-ebe6a6438f2a,user_028154,user_004166,2026-04-21T19:24:00,dates,0
853fa665-2e7c-4e27-a18e-8348ad3b3db9,user_047009,user_049713,2026-04-21T21:18:00,dates,0
f392112b-847b-4329-b0b7-50a4416f071d,user_001864,user_001239,2026-03-31T21:17:00,dates,0
e5e26921-284f-4d5a-8768-ebf330cd2ba4,user_002594,user_033922,2026-02-15T05:48:00,dates,0
fa362bce-098f-488c-ae5d-3ab4eeb24e9a,user_033900,user_021589,2026-01-16T10:49:00,swipe,0
437204e0-1e66-45a5-a016-f489a4220d4d,user_004977,user_046895,2026-01-20T07:30:00,swipe,0
48ce2136-a767-4a2b-b3a4-9cdf0156eb73,user_004977,user_012870,2026-02-01T03:52:00,swipe,0
deb1d8d7-169d-4784-a4f1-c0288ba52b0c,user_033648,user_032902,2026-01-26T18:09:00,swipe,0
b323d72b-0da2-48c9-a438-e6c1290feb62,user_036558,user_027280,2026-04-16T23:22:00,dates,0
7bc6dcbf-a34c-44a4-8dc7-16dc5fa580b3,user_028504,user_043621,2026-03-14T01:39:00,dates,1
3adaca61-77ef-4f94-b1f2-e5eb372a28aa,user_029491,user_037613,2026-03-08T07:17:00,dates,0
872281cf-41e7-4612-b88a-e208cd0218e9,user_029491,user_001329,2026-01-02T04:45:00,swipe,0
cf7c46d0-c8a0-4eb7-9d03-ad6ad70e47aa,user_035956,user_014597,2026-01-09T20:03:00,swipe,0
04ce63f3-f8ce-4f84-878d-359f6960e8fb,user_035956,user_042742,2026-01-19T03:08:00,swipe,0
0de4193f-06bf-4286-a91e-7408cf2dbb30,user_035956,user_007922,2026-02-22T10:23:00,dates,0
c243a24a-0f1f-404b-8638-e8bd04554899,user_029414,user_012789,2026-01-02T13:28:00,swipe,0
715f887f-d185-4f13-a755-21e278a68dd9,user_045843,user_043931,2026-04-06T18:49:00,dates,0
b07bd783-33ce-4a1d-854a-a4afc5667aa4,user_003886,user_011715,2026-02-24T10:27:00,dates,0
7ee4413e-69a2-4ebd-a8c8-37e1dac46d26,user_021825,user_047070,2026-02-17T22:05:00,dates,0
16cea04f-6799-4d73-b73f-dffff54ccd65,user_022293,user_043872,2026-01-28T18:46:00,swipe,0
6d88714f-cee8-4945-9105-459d06bf557f,user_022293,user_032311,2026-01-18T18:04:00,swipe,0
269dbe57-f6d7-44ba-a2df-b452896bc49f,user_022293,user_048203,2026-02-25T08:52:00,dates,0
245a627d-4e5e-4e05-bf6e-ccf41d36583c,user_003137,user_020892,2026-04-30T00:43:00,dates,0
37dc3be8-3523-4810-943d-e9afcc28cf84,user_021729,user_003542,2026-03-17T23:27:00,dates,0
6cee06d8-09eb-4222-aadd-611628b0b983,user_034428,user_027931,2026-02-19T09:34:00,dates,0
bc1e1360-be02-486c-865f-960b767ddf7c,user_049722,user_021391,2026-01-15T23:43:00,swipe,1
e463316b-c68e-4e86-9b05-49633719c16e,user_004316,user_003010,2026-01-12T08:53:00,swipe,0
59377290-cf1f-4378-80a2-97cc47b87023,user_011434,user_023776,2026-02-24T02:44:00,dates,0
6409929a-42e1-40f5-b87b-fb277b6089fb,user_033239,user_035648,2026-03-04T03:11:00,dates,0
37cd0ed8-b139-4eac-bbe3-25c273113e2b,user_047413,user_022665,2026-01-01T22:59:00,swipe,1
e74b7fbc-ccd9-43b4-9dfa-fe0909f67032,user_031024,user_032308,2026-03-22T18:49:00,dates,1
6b2a6ebb-4f14-41de-844c-b693ecfcb848,user_004806,user_028413,2026-04-21T03:30:00,dates,0
381375b7-0424-44c0-8294-f6a16b189276,user_045637,user_019229,2026-04-25T22:35:00,dates,1
f0ab31ee-0047-4e70-88f3-77dafd8c2bec,user_030897,user_043657,2026-01-25T17:00:00,swipe,0
79206edb-344a-4af1-8a9f-9050413df709,user_016523,user_032852,2026-04-19T00:56:00,dates,0
6a3a6127-faa4-4145-a19a-50ce56bb7b68,user_016862,user_036262,2026-04-30T11:41:00,dates,0
bc79f1bd-7a55-4e4a-8e40-fbf78c8c790c,user_037200,user_024609,2026-02-25T11:21:00,dates,0
e7294635-69fd-463e-ab0f-db3efde45a27,user_037200,user_026075,2026-02-03T20:55:00,swipe,1
6d50476c-b018-4819-9b27-e2c583b6dc22,user_036274,user_043802,2026-01-06T20:56:00,swipe,0
784456f9-647b-4067-ad50-81381113962c,user_048572,user_014536,2026-02-24T17:34:00,dates,0
53279c07-ab9b-4abe-b1d7-39b9e244b7d0,user_000342,user_009709,2026-04-02T22:48:00,dates,0
34bb96c9-b2ac-4bdd-9f48-1a715c71f8a9,user_015640,user_011316,2026-01-18T16:11:00,swipe,0
e5e2570c-3f91-4f54-a091-fa3f9f1a8d60,user_016236,user_048279,2026-04-04T01:01:00,dates,0
f5ccc43a-2e74-4403-853b-961db17486d2,user_016236,user_025624,2026-03-06T05:41:00,dates,0
a537cb6d-3206-4071-9370-4a33245801f2,user_009304,user_014201,2026-04-21T12:32:00,dates,0
4ddf5ab6-1588-40cc-abba-db2e43d1a4ba,user_004409,user_033930,2026-02-12T14:54:00,swipe,0
f51d8010-ec68-4074-9633-579e660aa43f,user_020466,user_006600,2026-04-11T05:17:00,dates,0
1ab56d85-21f1-4f38-8521-771552818d36,user_019682,user_026147,2026-04-16T18:34:00,dates,0
4ed52104-c0bf-4b24-98e1-7afd0601234f,user_018684,user_045602,2026-02-17T04:09:00,dates,1
b344cd99-3106-47f3-8aba-5e92748fc6bc,user_035536,user_036713,2026-03-09T13:18:00,dates,1
